audio,emotion label,ie ox,se ox,te ox,ie emotion,ie prob,se emotion,se prob,te emotion,te prob
studio_a_08562.wav,Çàº¹,O,O,O,Çàº¹,0.6487045884132385,Çàº¹,0.9737876653671265,Çàº¹,0.6920390129089355
studio_a_07964.wav,Çàº¹,O,O,O,Çàº¹,0.7892099618911743,Çàº¹,0.4070754051208496,Çàº¹,0.5465870499610901
studio_a_08947.wav,Çàº¹,O,O,O,Çàº¹,0.8518021702766418,Çàº¹,0.810438871383667,Çàº¹,0.5465870499610901
studio_a_01531.wav,Çàº¹,O,O,O,Çàº¹,0.8360984921455383,Çàº¹,0.5451295971870422,Çàº¹,0.6446065902709961
studio_a_02236.wav,Çàº¹,O,O,O,Çàº¹,0.857370138168335,Çàº¹,0.7184837460517883,Çàº¹,0.5184049010276794
studio_a_03414.wav,Çàº¹,O,O,O,Çàº¹,0.916456937789917,Çàº¹,0.8034738898277283,Çàº¹,0.7226678133010864
studio_a_04809.wav,Çàº¹,X,O,O,Áß¸³,0.5081515312194824,Çàº¹,0.46056997776031494,Çàº¹,0.7226678133010864
studio_a_08968.wav,Çàº¹,O,O,O,Çàº¹,0.8934730887413025,Çàº¹,0.9751463532447815,Çàº¹,0.3876512050628662
studio_a_04202.wav,Çàº¹,O,O,O,Çàº¹,0.8641965985298157,Çàº¹,0.9747105836868286,Çàº¹,0.6315066814422607
studio_a_06784.wav,Çàº¹,O,O,O,Çàº¹,0.7760255336761475,Çàº¹,0.9337400794029236,Çàº¹,0.6592543125152588
studio_a_07982.wav,Çàº¹,O,O,O,Çàº¹,0.7828388810157776,Çàº¹,0.7902411818504333,Çàº¹,0.5727073550224304
studio_a_05249.wav,Çàº¹,O,O,O,Çàº¹,0.6100683212280273,Çàº¹,0.5739341974258423,Çàº¹,0.5518162250518799
studio_a_06335.wav,Çàº¹,O,O,O,Çàº¹,0.9167700409889221,Çàº¹,0.6966953873634338,Çàº¹,0.5206468105316162
studio_a_07943.wav,Çàº¹,O,O,O,Çàº¹,0.7943989038467407,Çàº¹,0.9679534435272217,Çàº¹,0.4890916347503662
studio_a_08286.wav,Çàº¹,X,O,O,Áß¸³,0.4513765275478363,Çàº¹,0.772570013999939,Çàº¹,0.5465870499610901
studio_a_06164.wav,Çàº¹,O,O,O,Çàº¹,0.8425102829933167,Çàº¹,0.9093484878540039,Çàº¹,0.4890916347503662
studio_a_05876.wav,Çàº¹,O,O,O,Çàº¹,0.8119959235191345,Çàº¹,0.6507253050804138,Çàº¹,0.7721608281135559
studio_a_07037.wav,Çàº¹,X,O,O,Áß¸³,0.3350873589515686,Çàº¹,0.9243782758712769,Çàº¹,0.3842085301876068
studio_a_05470.wav,Çàº¹,O,O,O,Çàº¹,0.8240297436714172,Çàº¹,0.6560510993003845,Çàº¹,0.5465870499610901
studio_a_06308.wav,Çàº¹,O,O,O,Çàº¹,0.6348252892494202,Çàº¹,0.9288074374198914,Çàº¹,0.557832658290863
studio_a_02753.wav,Çàº¹,O,X,O,Çàº¹,0.5523561835289001,½ÈÀ½,0.3070434331893921,Çàº¹,0.5184049010276794
studio_a_03539.wav,Çàº¹,O,O,O,Çàº¹,0.8650521636009216,Çàº¹,0.9343671202659607,Çàº¹,0.7362827658653259
studio_a_09701.wav,Çàº¹,O,O,O,Çàº¹,0.8083047270774841,Çàº¹,0.283577024936676,Çàº¹,0.34659653902053833
studio_a_03905.wav,Çàº¹,X,O,O,ºÐ³ë,0.49046170711517334,Çàº¹,0.34698525071144104,Çàº¹,0.5002816319465637
studio_a_00706.wav,Çàº¹,O,O,O,Çàº¹,0.7414677739143372,Çàº¹,0.6770045757293701,Çàº¹,0.7079352736473083
studio_a_03348.wav,Çàº¹,O,O,O,Çàº¹,0.8391603231430054,Çàº¹,0.7051804065704346,Çàº¹,0.6855176091194153
studio_a_07551.wav,Çàº¹,O,O,O,Çàº¹,0.7566829919815063,Çàº¹,0.8540745973587036,Çàº¹,0.5946600437164307
studio_a_03412.wav,Çàº¹,O,O,O,Çàº¹,0.8438313007354736,Çàº¹,0.6369587779045105,Çàº¹,0.34659653902053833
studio_a_10179.wav,Çàº¹,O,X,O,Çàº¹,0.8862441778182983,µÎ·Á¿ò,0.5395272374153137,Çàº¹,0.6920390129089355
studio_a_02398.wav,Çàº¹,O,X,O,Çàº¹,0.8386362791061401,Áß¸³,0.5446750521659851,Çàº¹,0.5517014861106873
studio_a_08399.wav,Çàº¹,O,O,O,Çàº¹,0.5686745047569275,Çàº¹,0.8682512044906616,Çàº¹,0.7118222117424011
studio_a_06045.wav,Çàº¹,X,X,O,³î¶÷,0.27826425433158875,ºÐ³ë,0.22658994793891907,Çàº¹,0.7116116285324097
studio_a_04805.wav,Çàº¹,X,O,O,½½ÇÄ,0.20727229118347168,Çàº¹,0.8938717246055603,Çàº¹,0.7118222117424011
studio_a_02305.wav,Çàº¹,O,O,O,Çàº¹,0.8722673058509827,Çàº¹,0.9525712132453918,Çàº¹,0.753729522228241
studio_a_05675.wav,Çàº¹,O,O,O,Çàº¹,0.7343659996986389,Çàº¹,0.3930089473724365,Çàº¹,0.5184049010276794
studio_a_03257.wav,Çàº¹,O,O,O,Çàº¹,0.8702660202980042,Çàº¹,0.7385509610176086,Çàº¹,0.8304287791252136
studio_a_05069.wav,Çàº¹,O,O,O,Çàº¹,0.590552031993866,Çàº¹,0.40595346689224243,Çàº¹,0.6592543125152588
studio_a_04701.wav,Çàº¹,O,O,O,Çàº¹,0.885601818561554,Çàº¹,0.9420924782752991,Çàº¹,0.7436107993125916
studio_a_02626.wav,Çàº¹,O,O,O,Çàº¹,0.8187557458877563,Çàº¹,0.9236969947814941,Çàº¹,0.7721608281135559
studio_a_00268.wav,Çàº¹,O,X,O,Çàº¹,0.8358196020126343,³î¶÷,0.38130679726600647,Çàº¹,0.40873056650161743
studio_a_05247.wav,Çàº¹,X,X,O,Áß¸³,0.2399933934211731,½½ÇÄ,0.2789132595062256,Çàº¹,0.6382043957710266
studio_a_03998.wav,Çàº¹,O,O,O,Çàº¹,0.8618777394294739,Çàº¹,0.8626410365104675,Çàº¹,0.5793954730033875
studio_a_02819.wav,Çàº¹,O,O,O,Çàº¹,0.8508933782577515,Çàº¹,0.4693058431148529,Çàº¹,0.6979315876960754
studio_a_02037.wav,Çàº¹,O,O,O,Çàº¹,0.8296056389808655,Çàº¹,0.4024437367916107,Çàº¹,0.40873056650161743
studio_a_02315.wav,Çàº¹,O,O,O,Çàº¹,0.8442721366882324,Çàº¹,0.4080943167209625,Çàº¹,0.7436107993125916
studio_a_07148.wav,Çàº¹,O,O,O,Çàº¹,0.8917332887649536,Çàº¹,0.9192636609077454,Çàº¹,0.753729522228241
studio_a_10125.wav,Çàº¹,O,O,O,Çàº¹,0.8812223076820374,Çàº¹,0.9076782464981079,Çàº¹,0.557832658290863
studio_a_07159.wav,Çàº¹,X,O,O,½½ÇÄ,0.306543231010437,Çàº¹,0.9277544021606445,Çàº¹,0.6979315876960754
studio_a_06112.wav,Çàº¹,O,O,O,Çàº¹,0.7679024934768677,Çàº¹,0.9765411019325256,Çàº¹,0.7362827658653259
studio_a_07667.wav,Çàº¹,O,O,O,Çàº¹,0.8082605600357056,Çàº¹,0.9301286339759827,Çàº¹,0.7079352736473083
studio_a_04803.wav,Çàº¹,O,O,O,Çàº¹,0.8672685027122498,Çàº¹,0.2869112491607666,Çàº¹,0.7717816829681396
studio_a_05805.wav,Çàº¹,O,O,O,Çàº¹,0.907061755657196,Çàº¹,0.5491912961006165,Çàº¹,0.5827736854553223
studio_a_06162.wav,Çàº¹,O,O,O,Çàº¹,0.850707471370697,Çàº¹,0.6450660824775696,Çàº¹,0.6150758266448975
studio_a_05230.wav,Çàº¹,O,O,O,Çàº¹,0.7021396160125732,Çàº¹,0.7734933495521545,Çàº¹,0.7088397145271301
studio_a_07373.wav,Çàº¹,O,O,O,Çàº¹,0.9063718318939209,Çàº¹,0.9382163882255554,Çàº¹,0.743649959564209
studio_a_00209.wav,Çàº¹,O,O,O,Çàº¹,0.7750332951545715,Çàº¹,0.9590961933135986,Çàº¹,0.6499733328819275
studio_a_10066.wav,Çàº¹,O,O,O,Çàº¹,0.8924537301063538,Çàº¹,0.9449975490570068,Çàº¹,0.5184049010276794
studio_a_07769.wav,Çàº¹,O,O,O,Çàº¹,0.8818620443344116,Çàº¹,0.7077736258506775,Çàº¹,0.5241187214851379
studio_a_05143.wav,Çàº¹,O,O,O,Çàº¹,0.7896970510482788,Çàº¹,0.7553172707557678,Çàº¹,0.5727073550224304
studio_a_06462.wav,Çàº¹,O,O,O,Çàº¹,0.865011990070343,Çàº¹,0.8535547256469727,Çàº¹,0.5191130638122559
studio_a_01034.wav,Çàº¹,O,O,O,Çàº¹,0.8696880340576172,Çàº¹,0.2868974506855011,Çàº¹,0.8304287791252136
studio_a_10017.wav,Çàº¹,O,O,O,Çàº¹,0.8422173857688904,Çàº¹,0.9506417512893677,Çàº¹,0.7717816829681396
studio_a_02246.wav,Çàº¹,O,O,O,Çàº¹,0.8398555517196655,Çàº¹,0.9717985391616821,Çàº¹,0.6592543125152588
studio_a_06794.wav,Çàº¹,O,O,O,Çàº¹,0.6899951100349426,Çàº¹,0.762923002243042,Çàº¹,0.5827736854553223
studio_a_04801.wav,Çàº¹,O,O,O,Çàº¹,0.7583814859390259,Çàº¹,0.8051929473876953,Çàº¹,0.5727073550224304
studio_a_08718.wav,Çàº¹,O,O,O,Çàº¹,0.7593348026275635,Çàº¹,0.5417800545692444,Çàº¹,0.7088397145271301
studio_a_07793.wav,Çàº¹,O,O,O,Çàº¹,0.8696101307868958,Çàº¹,0.9321566224098206,Çàº¹,0.5206468105316162
studio_a_07532.wav,Çàº¹,O,O,O,Çàº¹,0.8207575082778931,Çàº¹,0.49971020221710205,Çàº¹,0.5569389462471008
studio_a_01457.wav,Çàº¹,O,O,O,Çàº¹,0.8605418801307678,Çàº¹,0.7861860990524292,Çàº¹,0.7717816829681396
studio_a_00580.wav,Çàº¹,O,O,O,Çàº¹,0.8971226215362549,Çàº¹,0.8708972930908203,Çàº¹,0.4890916347503662
studio_a_00976.wav,Çàº¹,O,O,O,Çàº¹,0.8052918910980225,Çàº¹,0.9609196782112122,Çàº¹,0.5518162250518799
studio_a_00115.wav,Çàº¹,O,O,O,Çàº¹,0.6032416224479675,Çàº¹,0.48008444905281067,Çàº¹,0.5793954730033875
studio_a_06299.wav,Çàº¹,O,O,O,Çàº¹,0.8841128945350647,Çàº¹,0.8844670057296753,Çàº¹,0.34659653902053833
studio_a_08403.wav,Çàº¹,X,O,O,½½ÇÄ,0.44868093729019165,Çàº¹,0.5364092588424683,Çàº¹,0.7226678133010864
studio_a_07078.wav,Çàº¹,O,O,O,Çàº¹,0.8885830640792847,Çàº¹,0.9188343286514282,Çàº¹,0.30516910552978516
studio_a_00149.wav,Çàº¹,O,O,O,Çàº¹,0.7663705945014954,Çàº¹,0.9388585090637207,Çàº¹,0.5206468105316162
studio_a_06343.wav,Çàº¹,O,O,O,Çàº¹,0.857739269733429,Çàº¹,0.9532517790794373,Çàº¹,0.6120536923408508
studio_a_03859.wav,Çàº¹,O,O,O,Çàº¹,0.8849349617958069,Çàº¹,0.746932864189148,Çàº¹,0.34659653902053833
studio_a_04781.wav,½½ÇÄ,X,O,O,µÎ·Á¿ò,0.2529923915863037,½½ÇÄ,0.8112127184867859,½½ÇÄ,0.4786146879196167
studio_a_09796.wav,½½ÇÄ,O,X,O,½½ÇÄ,0.44960683584213257,Çàº¹,0.6257945895195007,½½ÇÄ,0.4682893753051758
studio_a_02623.wav,½½ÇÄ,O,O,O,½½ÇÄ,0.41564297676086426,½½ÇÄ,0.925767719745636,½½ÇÄ,0.674014687538147
studio_a_05001.wav,½½ÇÄ,O,X,O,½½ÇÄ,0.33847641944885254,Çàº¹,0.6560317873954773,½½ÇÄ,0.6914674639701843
studio_a_01441.wav,½½ÇÄ,X,O,O,½ÈÀ½,0.39393484592437744,½½ÇÄ,0.3851604461669922,½½ÇÄ,0.6816116571426392
studio_a_09371.wav,½½ÇÄ,O,O,X,½½ÇÄ,0.8016175031661987,½½ÇÄ,0.7925319075584412,Çàº¹,0.5994262099266052
studio_a_07454.wav,½½ÇÄ,O,O,O,½½ÇÄ,0.47413206100463867,½½ÇÄ,0.9102743864059448,½½ÇÄ,0.6659934520721436
studio_a_08302.wav,½½ÇÄ,X,O,O,½ÈÀ½,0.3262670338153839,½½ÇÄ,0.9732205271720886,½½ÇÄ,0.8218017816543579
studio_a_09163.wav,½½ÇÄ,X,O,O,½ÈÀ½,0.41134384274482727,½½ÇÄ,0.7940447330474854,½½ÇÄ,0.6816116571426392
studio_a_00511.wav,½½ÇÄ,X,O,O,µÎ·Á¿ò,0.3520250916481018,½½ÇÄ,0.6705934405326843,½½ÇÄ,0.5372179746627808
studio_a_04903.wav,½½ÇÄ,X,O,O,ºÐ³ë,0.33904582262039185,½½ÇÄ,0.9322788715362549,½½ÇÄ,0.4682893753051758
studio_a_03085.wav,½½ÇÄ,O,O,O,½½ÇÄ,0.46139830350875854,½½ÇÄ,0.3601054251194,½½ÇÄ,0.7251246571540833
studio_a_08618.wav,½½ÇÄ,O,X,O,½½ÇÄ,0.638004720211029,Çàº¹,0.37893688678741455,½½ÇÄ,0.7251246571540833
studio_a_08854.wav,½½ÇÄ,X,X,O,½ÈÀ½,0.40304139256477356,½ÈÀ½,0.5932031273841858,½½ÇÄ,0.6584534049034119
studio_a_01798.wav,½½ÇÄ,X,O,O,Áß¸³,0.44078707695007324,½½ÇÄ,0.46975380182266235,½½ÇÄ,0.7838122248649597
studio_a_05010.wav,½½ÇÄ,X,O,O,Áß¸³,0.39999279379844666,½½ÇÄ,0.4976062774658203,½½ÇÄ,0.6264069676399231
studio_a_10113.wav,½½ÇÄ,X,O,O,Çàº¹,0.8289060592651367,½½ÇÄ,0.42447617650032043,½½ÇÄ,0.47788336873054504
studio_a_02788.wav,½½ÇÄ,X,O,O,½ÈÀ½,0.3260108232498169,½½ÇÄ,0.8111474514007568,½½ÇÄ,0.716809868812561
studio_a_05355.wav,½½ÇÄ,O,O,O,½½ÇÄ,0.7282482385635376,½½ÇÄ,0.5915837287902832,½½ÇÄ,0.5143569707870483
studio_a_02067.wav,½½ÇÄ,O,O,O,½½ÇÄ,0.5399519205093384,½½ÇÄ,0.8411920666694641,½½ÇÄ,0.5759143829345703
studio_a_04416.wav,½½ÇÄ,X,O,O,ºÐ³ë,0.3881634473800659,½½ÇÄ,0.8830852508544922,½½ÇÄ,0.4739721119403839
studio_a_05979.wav,½½ÇÄ,O,O,O,½½ÇÄ,0.397651344537735,½½ÇÄ,0.756878137588501,½½ÇÄ,0.47788336873054504
studio_a_03097.wav,½½ÇÄ,O,O,O,½½ÇÄ,0.4735752046108246,½½ÇÄ,0.29127416014671326,½½ÇÄ,0.4023106098175049
studio_a_06603.wav,½½ÇÄ,X,O,O,µÎ·Á¿ò,0.29608988761901855,½½ÇÄ,0.4418568015098572,½½ÇÄ,0.674014687538147
studio_a_00780.wav,½½ÇÄ,O,O,O,½½ÇÄ,0.310374915599823,½½ÇÄ,0.84161776304245,½½ÇÄ,0.5999285578727722
studio_a_06083.wav,½½ÇÄ,X,X,O,Áß¸³,0.3895707428455353,Áß¸³,0.35360202193260193,½½ÇÄ,0.6914674639701843
studio_a_09785.wav,½½ÇÄ,O,X,O,½½ÇÄ,0.3803824186325073,µÎ·Á¿ò,0.4893689453601837,½½ÇÄ,0.5507415533065796
studio_a_09056.wav,½½ÇÄ,X,O,O,½ÈÀ½,0.2449629157781601,½½ÇÄ,0.7324476838111877,½½ÇÄ,0.5821688771247864
studio_a_02286.wav,½½ÇÄ,X,O,O,½ÈÀ½,0.41285088658332825,½½ÇÄ,0.95330810546875,½½ÇÄ,0.6212660074234009
studio_a_03760.wav,½½ÇÄ,X,X,O,µÎ·Á¿ò,0.36319345235824585,µÎ·Á¿ò,0.4351136386394501,½½ÇÄ,0.5372179746627808
studio_a_02413.wav,½½ÇÄ,O,X,O,½½ÇÄ,0.43660828471183777,Áß¸³,0.6787622570991516,½½ÇÄ,0.6241607666015625
studio_a_05485.wav,½½ÇÄ,O,O,O,½½ÇÄ,0.7110618352890015,½½ÇÄ,0.5653737783432007,½½ÇÄ,0.5514855980873108
studio_a_04103.wav,½½ÇÄ,O,O,O,½½ÇÄ,0.5066472887992859,½½ÇÄ,0.5155317783355713,½½ÇÄ,0.7421407103538513
studio_a_02525.wav,½½ÇÄ,O,O,O,½½ÇÄ,0.37331148982048035,½½ÇÄ,0.3870565593242645,½½ÇÄ,0.6003133058547974
studio_a_07016.wav,½½ÇÄ,X,O,O,µÎ·Á¿ò,0.29643678665161133,½½ÇÄ,0.8924851417541504,½½ÇÄ,0.5507415533065796
studio_a_01890.wav,½½ÇÄ,O,O,O,½½ÇÄ,0.43415018916130066,½½ÇÄ,0.7096580862998962,½½ÇÄ,0.5599561333656311
studio_a_02533.wav,½½ÇÄ,O,O,O,½½ÇÄ,0.37647977471351624,½½ÇÄ,0.8795661330223083,½½ÇÄ,0.5821688771247864
studio_a_08724.wav,½½ÇÄ,X,O,O,½ÈÀ½,0.31845182180404663,½½ÇÄ,0.6631081104278564,½½ÇÄ,0.42418578267097473
studio_a_07242.wav,½½ÇÄ,O,O,O,½½ÇÄ,0.4385480582714081,½½ÇÄ,0.23456646502017975,½½ÇÄ,0.7251246571540833
studio_a_02292.wav,½½ÇÄ,O,O,O,½½ÇÄ,0.24029329419136047,½½ÇÄ,0.9526111483573914,½½ÇÄ,0.6544260382652283
studio_a_05129.wav,½½ÇÄ,O,O,O,½½ÇÄ,0.2635767161846161,½½ÇÄ,0.7502758502960205,½½ÇÄ,0.7421407103538513
studio_a_05246.wav,½½ÇÄ,X,O,O,µÎ·Á¿ò,0.25260254740715027,½½ÇÄ,0.9454292058944702,½½ÇÄ,0.5442627668380737
studio_a_09281.wav,½½ÇÄ,O,O,O,½½ÇÄ,0.4622119069099426,½½ÇÄ,0.9217222332954407,½½ÇÄ,0.5760829448699951
studio_a_02400.wav,½½ÇÄ,O,O,O,½½ÇÄ,0.3336552083492279,½½ÇÄ,0.38886159658432007,½½ÇÄ,0.4039021134376526
studio_a_02280.wav,½½ÇÄ,X,O,O,½ÈÀ½,0.28644996881484985,½½ÇÄ,0.9819332957267761,½½ÇÄ,0.4039021134376526
studio_a_01454.wav,½½ÇÄ,X,X,O,ºÐ³ë,0.3563990890979767,Áß¸³,0.4006500840187073,½½ÇÄ,0.5599561333656311
studio_a_07017.wav,½½ÇÄ,O,O,O,½½ÇÄ,0.4152819514274597,½½ÇÄ,0.6670934557914734,½½ÇÄ,0.7838122248649597
studio_a_05136.wav,½½ÇÄ,O,O,O,½½ÇÄ,0.5478951930999756,½½ÇÄ,0.3725096881389618,½½ÇÄ,0.8218017816543579
studio_a_09276.wav,½½ÇÄ,X,O,O,½ÈÀ½,0.4441767632961273,½½ÇÄ,0.5109624266624451,½½ÇÄ,0.7421407103538513
studio_a_05488.wav,½½ÇÄ,X,O,O,ºÐ³ë,0.5505252480506897,½½ÇÄ,0.7403383255004883,½½ÇÄ,0.674014687538147
studio_a_07659.wav,½½ÇÄ,O,O,O,½½ÇÄ,0.7095422744750977,½½ÇÄ,0.6837661862373352,½½ÇÄ,0.5821688771247864
studio_a_05734.wav,½½ÇÄ,O,O,O,½½ÇÄ,0.32554128766059875,½½ÇÄ,0.8298430442810059,½½ÇÄ,0.45896440744400024
studio_a_05489.wav,½½ÇÄ,O,X,O,½½ÇÄ,0.6582508087158203,Áß¸³,0.28307244181632996,½½ÇÄ,0.5885816216468811
studio_a_06393.wav,½½ÇÄ,X,O,O,ºÐ³ë,0.30948856472969055,½½ÇÄ,0.9231665730476379,½½ÇÄ,0.5507415533065796
studio_a_08611.wav,½½ÇÄ,X,X,O,Çàº¹,0.6423390507698059,½ÈÀ½,0.2322431057691574,½½ÇÄ,0.5102198719978333
studio_a_02693.wav,½½ÇÄ,X,O,X,µÎ·Á¿ò,0.2876301109790802,½½ÇÄ,0.9331154227256775,Çàº¹,0.5994262099266052
studio_a_05870.wav,½½ÇÄ,O,O,O,½½ÇÄ,0.4245755672454834,½½ÇÄ,0.6168622970581055,½½ÇÄ,0.5514855980873108
studio_a_01562.wav,½½ÇÄ,X,O,O,½ÈÀ½,0.24422980844974518,½½ÇÄ,0.797999918460846,½½ÇÄ,0.25151297450065613
studio_a_05584.wav,½½ÇÄ,X,X,O,½ÈÀ½,0.31138187646865845,Áß¸³,0.5918281674385071,½½ÇÄ,0.716809868812561
studio_a_08183.wav,½½ÇÄ,X,O,O,½ÈÀ½,0.47441720962524414,½½ÇÄ,0.7928125858306885,½½ÇÄ,0.6363675594329834
studio_a_01307.wav,½½ÇÄ,O,O,O,½½ÇÄ,0.3784986436367035,½½ÇÄ,0.7807683348655701,½½ÇÄ,0.7067643404006958
studio_a_09792.wav,½½ÇÄ,O,X,O,½½ÇÄ,0.29279249906539917,µÎ·Á¿ò,0.38807761669158936,½½ÇÄ,0.5720846652984619
studio_a_04650.wav,½½ÇÄ,O,O,O,½½ÇÄ,0.5265992879867554,½½ÇÄ,0.9139577746391296,½½ÇÄ,0.42418578267097473
studio_a_03854.wav,½½ÇÄ,X,O,O,½ÈÀ½,0.40726616978645325,½½ÇÄ,0.6496949791908264,½½ÇÄ,0.6561110615730286
studio_a_07558.wav,½½ÇÄ,O,O,O,½½ÇÄ,0.42711374163627625,½½ÇÄ,0.7543727159500122,½½ÇÄ,0.5102198719978333
studio_a_05735.wav,½½ÇÄ,X,O,O,µÎ·Á¿ò,0.43569624423980713,½½ÇÄ,0.713333010673523,½½ÇÄ,0.6264069676399231
studio_a_06919.wav,½½ÇÄ,O,O,O,½½ÇÄ,0.8140354752540588,½½ÇÄ,0.8108248114585876,½½ÇÄ,0.7421407103538513
studio_a_02614.wav,½½ÇÄ,O,O,O,½½ÇÄ,0.4651137888431549,½½ÇÄ,0.8242000937461853,½½ÇÄ,0.6584534049034119
studio_a_03507.wav,½½ÇÄ,O,O,O,½½ÇÄ,0.33623358607292175,½½ÇÄ,0.8861452341079712,½½ÇÄ,0.716809868812561
studio_a_05593.wav,½½ÇÄ,X,O,O,½ÈÀ½,0.3959793150424957,½½ÇÄ,0.7750921249389648,½½ÇÄ,0.4682893753051758
studio_a_08192.wav,½½ÇÄ,X,O,O,½ÈÀ½,0.41898953914642334,½½ÇÄ,0.5668745040893555,½½ÇÄ,0.5599561333656311
studio_a_10006.wav,½½ÇÄ,O,O,O,½½ÇÄ,0.4225119352340698,½½ÇÄ,0.5963041186332703,½½ÇÄ,0.5760829448699951
studio_a_01565.wav,½½ÇÄ,O,O,O,½½ÇÄ,0.48260459303855896,½½ÇÄ,0.8728139400482178,½½ÇÄ,0.5514855980873108
studio_a_00968.wav,½½ÇÄ,X,O,O,½ÈÀ½,0.512228786945343,½½ÇÄ,0.2439076006412506,½½ÇÄ,0.6584534049034119
studio_a_01068.wav,½½ÇÄ,X,O,O,Áß¸³,0.25690826773643494,½½ÇÄ,0.9464935660362244,½½ÇÄ,0.7251246571540833
studio_a_00875.wav,½½ÇÄ,O,O,O,½½ÇÄ,0.34268081188201904,½½ÇÄ,0.655023992061615,½½ÇÄ,0.7838122248649597
studio_a_08073.wav,½½ÇÄ,O,O,O,½½ÇÄ,0.4780671000480652,½½ÇÄ,0.46712660789489746,½½ÇÄ,0.5821688771247864
studio_a_09164.wav,½½ÇÄ,X,O,O,µÎ·Á¿ò,0.2707993984222412,½½ÇÄ,0.6744332313537598,½½ÇÄ,0.5720846652984619
studio_a_08300.wav,½½ÇÄ,O,O,O,½½ÇÄ,0.4524564743041992,½½ÇÄ,0.6105683445930481,½½ÇÄ,0.5760829448699951
studio_a_10215.wav,½½ÇÄ,O,O,O,½½ÇÄ,0.7537503242492676,½½ÇÄ,0.5679895281791687,½½ÇÄ,0.6914674639701843
studio_a_02799.wav,½½ÇÄ,O,X,O,½½ÇÄ,0.3419293463230133,½ÈÀ½,0.2651475965976715,½½ÇÄ,0.6584534049034119
studio_a_04191.wav,½½ÇÄ,O,O,O,½½ÇÄ,0.37005263566970825,½½ÇÄ,0.8512187004089355,½½ÇÄ,0.5885816216468811
studio_a_06508.wav,½½ÇÄ,X,O,O,½ÈÀ½,0.33718156814575195,½½ÇÄ,0.7296689748764038,½½ÇÄ,0.4739721119403839
studio_a_07658.wav,½½ÇÄ,O,O,O,½½ÇÄ,0.7357631921768188,½½ÇÄ,0.7299562692642212,½½ÇÄ,0.6544260382652283
studio_a_02069.wav,½½ÇÄ,O,X,O,½½ÇÄ,0.36882445216178894,½ÈÀ½,0.4213709831237793,½½ÇÄ,0.4023106098175049
studio_a_05589.wav,½½ÇÄ,X,O,O,½ÈÀ½,0.4093583822250366,½½ÇÄ,0.7873432040214539,½½ÇÄ,0.5821688771247864
studio_a_08078.wav,½½ÇÄ,O,X,O,½½ÇÄ,0.38525864481925964,µÎ·Á¿ò,0.6042320728302002,½½ÇÄ,0.47788336873054504
studio_a_03850.wav,½½ÇÄ,X,X,O,Áß¸³,0.2558487057685852,½ÈÀ½,0.3336973786354065,½½ÇÄ,0.6079167723655701
studio_a_04893.wav,½½ÇÄ,O,O,O,½½ÇÄ,0.4082525968551636,½½ÇÄ,0.8143579363822937,½½ÇÄ,0.716809868812561
studio_a_02170.wav,½½ÇÄ,O,O,O,½½ÇÄ,0.3990066349506378,½½ÇÄ,0.38141876459121704,½½ÇÄ,0.47788336873054504
studio_a_04303.wav,½½ÇÄ,X,O,O,½ÈÀ½,0.27949249744415283,½½ÇÄ,0.6349372863769531,½½ÇÄ,0.716809868812561
studio_a_07763.wav,½½ÇÄ,O,X,O,½½ÇÄ,0.42309466004371643,Áß¸³,0.5078538656234741,½½ÇÄ,0.4682893753051758
studio_a_04897.wav,½½ÇÄ,O,X,O,½½ÇÄ,0.7646202445030212,Çàº¹,0.33885839581489563,½½ÇÄ,0.6079167723655701
studio_a_08964.wav,½½ÇÄ,O,O,O,½½ÇÄ,0.35338258743286133,½½ÇÄ,0.39908847212791443,½½ÇÄ,0.4023106098175049
studio_a_08506.wav,½½ÇÄ,O,O,O,½½ÇÄ,0.7730129361152649,½½ÇÄ,0.684457004070282,½½ÇÄ,0.6212660074234009
studio_a_09597.wav,½½ÇÄ,O,O,O,½½ÇÄ,0.7129191160202026,½½ÇÄ,0.7233948707580566,½½ÇÄ,0.5999285578727722
studio_a_01146.wav,½½ÇÄ,X,O,O,½ÈÀ½,0.35215380787849426,½½ÇÄ,0.8338243961334229,½½ÇÄ,0.7670968770980835
studio_a_01648.wav,½½ÇÄ,O,O,O,½½ÇÄ,0.40200909972190857,½½ÇÄ,0.7888166904449463,½½ÇÄ,0.5514855980873108
studio_a_02793.wav,½½ÇÄ,X,O,O,½ÈÀ½,0.2667105793952942,½½ÇÄ,0.45476672053337097,½½ÇÄ,0.5720846652984619
studio_a_03225.wav,½½ÇÄ,O,O,O,½½ÇÄ,0.2752833664417267,½½ÇÄ,0.9244514107704163,½½ÇÄ,0.5507415533065796
studio_a_04800.wav,½½ÇÄ,X,O,O,ºÐ³ë,0.3376096189022064,½½ÇÄ,0.8363300561904907,½½ÇÄ,0.5821688771247864
studio_a_08616.wav,½½ÇÄ,O,O,O,½½ÇÄ,0.6212455034255981,½½ÇÄ,0.5508686900138855,½½ÇÄ,0.4786146879196167
studio_a_03847.wav,½½ÇÄ,O,O,O,½½ÇÄ,0.44793903827667236,½½ÇÄ,0.7824305891990662,½½ÇÄ,0.6584534049034119
studio_a_02898.wav,½½ÇÄ,O,O,O,½½ÇÄ,0.41062793135643005,½½ÇÄ,0.9010474681854248,½½ÇÄ,0.45896440744400024
